7.475499877929687500e+03 0.000000000000000000e+00
7.485499877929687500e+03 0.000000000000000000e+00
7.495499877929687500e+03 4.021553837726930244e-07
7.505499877929687500e+03 4.233361373706329712e-07
7.515499877929687500e+03 4.518850310932094968e-07
7.525499877929687500e+03 4.301490322341029192e-07
7.535499877929687500e+03 4.650765440918819416e-07
7.545499877929687500e+03 4.472757871037065146e-07
7.555499877929687500e+03 4.487261803270142038e-07
7.565499877929687500e+03 4.160964481323858561e-07
7.575499877929687500e+03 4.560311344305612189e-07
7.585499877929687500e+03 5.049716700003221614e-07
7.595499877929687500e+03 5.074285277515230360e-07
7.605499877929687500e+03 5.251204763464738633e-07
7.615499877929687500e+03 5.166069277751510726e-07
7.625499877929687500e+03 5.793150521890151637e-07
7.635499877929687500e+03 5.762321008582805521e-07
7.645499877929687500e+03 5.913639200593606528e-07
7.655499877929687500e+03 6.188024359738831730e-07
7.665499877929687500e+03 6.289359906052868105e-07
7.675499877929687500e+03 6.818278324113105521e-07
7.685499877929687500e+03 7.274657507715283017e-07
7.695499877929687500e+03 9.555463460530037054e-07
7.705499877929687500e+03 1.099217909758582436e-06
7.715499877929687500e+03 1.488438972268524621e-06
7.725499877929687500e+03 1.967728353277849319e-06
7.735499877929688409e+03 2.908059836222213743e-06
7.745499877929688409e+03 4.393932643485976171e-06
7.755499877929688409e+03 6.489871218036662017e-06
7.765499877929688409e+03 9.420480014791376508e-06
7.775499877929688409e+03 1.334240211643638967e-05
7.785499877929688409e+03 1.876655648128745167e-05
7.795499877929688409e+03 2.547146756697892981e-05
7.805499877929688409e+03 3.575339172916965194e-05
7.815499877929688409e+03 5.097636645143729760e-05
7.825499877929688409e+03 7.683088287706150597e-05
7.835499877929688409e+03 1.275617305788599894e-04
7.845499877929686591e+03 2.211433188610500110e-04
7.855499877929686591e+03 4.305489325833399775e-04
7.865499877929686591e+03 9.348655602207900069e-04
7.875499877929686591e+03 2.121530399455200198e-03
7.885499877929686591e+03 5.002024293902900161e-03
7.895499877929686591e+03 1.176571362889490026e-02
7.905499877929686591e+03 2.482309838765790061e-02
7.915499877929686591e+03 4.660641217154289778e-02
7.925499877929686591e+03 7.676213322797989513e-02
7.935499877929686591e+03 1.135556302297017067e-01
7.945499877929686591e+03 1.499175034906899961e-01
7.955499877929687500e+03 1.824920907857648100e-01
7.965499877929687500e+03 2.099361005740456032e-01
7.975499877929687500e+03 2.302602386931220102e-01
7.985499877929687500e+03 2.447232324099949119e-01
7.995499877929687500e+03 2.539972843963675952e-01
8.005499877929687500e+03 2.604786623955521185e-01
8.015499877929687500e+03 2.636046761511720016e-01
8.025499877929687500e+03 2.645087826600528991e-01
8.035499877929687500e+03 2.650089606781452223e-01
8.045499877929687500e+03 2.661554932377268035e-01
8.055499877929687500e+03 2.669904047381579937e-01
8.065499877929687500e+03 2.662149121309921873e-01
8.075499877929687500e+03 2.629324576317426110e-01
8.085499877929687500e+03 2.584663061074746748e-01
8.095499877929687500e+03 2.551103517430107770e-01
8.105499877929687500e+03 2.545023224007785245e-01
8.115499877929687500e+03 2.564187600145085844e-01
8.125499877929687500e+03 2.596126959237310960e-01
8.135499877929687500e+03 2.617209325705576184e-01
8.145499877929687500e+03 2.639648352561314026e-01
8.155499877929687500e+03 2.632639214623426760e-01
8.165499877929687500e+03 2.629805885662103160e-01
8.175499877929687500e+03 2.647725044397923888e-01
8.185499877929687500e+03 2.692417427478381864e-01
8.195499877929687500e+03 2.739419827511533900e-01
8.205499877929687500e+03 2.803549508950134994e-01
8.215499877929687500e+03 2.850725858326325080e-01
8.225499877929687500e+03 2.873349146446779745e-01
8.235499877929687500e+03 2.880689768393498995e-01
8.245499877929687500e+03 2.874378892696116128e-01
8.255499877929687500e+03 2.842827208160014218e-01
8.265499877929687500e+03 2.811502139671455125e-01
8.275499877929687500e+03 2.794238466364581952e-01
8.285499877929687500e+03 2.792881743478984879e-01
8.295499877929687500e+03 2.804042762541538725e-01
8.305499877929687500e+03 2.812550770382178933e-01
8.315499877929687500e+03 2.817900652854806731e-01
8.325499877929687500e+03 2.811788523925384253e-01
8.335499877929687500e+03 2.794958117628911776e-01
8.345499877929687500e+03 2.773611362768296784e-01
8.355499877929687500e+03 2.774041442652681044e-01
8.365499877929687500e+03 2.783454386765074062e-01
8.375499877929687500e+03 2.804032548542506054e-01
8.385499877929687500e+03 2.828792257855345937e-01
8.395499877929687500e+03 2.848635762105177216e-01
8.405499877929687500e+03 2.868445620379628247e-01
8.415499877929687500e+03 2.884778817013071150e-01
8.425499877929687500e+03 2.899672937261366101e-01
8.435499877929687500e+03 2.912896992001032803e-01
8.445499877929687500e+03 2.926788005202615173e-01
8.455499877929687500e+03 2.927857688040859108e-01
8.465499877929687500e+03 2.929981125380436979e-01
8.475499877929687500e+03 2.917915335623700868e-01
8.485499877929687500e+03 2.915243550157968211e-01
